DATE,TIME,SITE,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,10:49:13 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.7,190,70.7,-2,-2,2.24,9.14,-0.14,-0.2,163.1,14.39,168,8.83,-172.6,0.598,0.421,1.051
5/29/2020,10:49:13 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.7,190,70.7,-2,-2,2.75,11.13,-0.14,-0.2,163.1,14.39,168,8.83,-172.6,0.613,0.432,1.062
5/29/2020,10:49:13 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.7,190,70.7,-2,-2,4.89,19.58,-0.14,-0.2,163.1,14.39,168,8.83,-172.6,0.621,0.438,1.07
5/29/2020,10:49:13 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.7,190,70.7,-2,-2,5.19,20.78,-0.13,-0.2,163.1,14.39,168,8.83,-172.6,0.629,0.443,1.076
5/29/2020,10:49:14 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,4.67,18.72,-0.13,-0.19,163.1,14.39,168,8.83,-172.5,0.645,0.454,1.092
5/29/2020,10:49:14 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,3.57,14.37,-0.12,-0.19,163.1,14.39,168,8.83,-172.5,0.653,0.46,1.097
5/29/2020,10:49:14 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,4.59,18.42,-0.12,-0.19,163.2,14.39,168,8.83,-172.5,0.661,0.466,1.103
5/29/2020,10:49:14 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,4.81,19.28,-0.11,-0.18,163.2,14.39,168,8.83,-172.5,0.677,0.477,1.118
5/29/2020,10:49:15 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,7.33,29.23,-0.11,-0.18,163.2,14.39,168,8.83,-172.5,0.685,0.483,1.129
5/29/2020,10:49:15 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,8.62,34.34,-0.09,-0.17,163.2,14.39,168.1,8.83,-172.5,0.693,0.488,1.133
5/29/2020,10:49:15 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,7.21,28.75,-0.08,-0.16,163.2,14.4,168.1,8.83,-172.5,0.702,0.494,1.138
5/29/2020,10:49:15 AM,F5,89.99999 °,179.99998 °,737.9,272.4,291.9,0.14,293.8,190,70.7,-2,-2,6.88,27.45,-0.07,-0.16,163.2,14.4,168.1,8.83,-172.6,0.718,0.506,1.15
5/29/2020,10:49:16 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.8,190,70.7,-2,-2,6.88,27.45,-0.07,-0.15,163.2,14.4,168.1,8.83,-172.6,0.727,0.512,1.153
5/29/2020,10:49:16 AM,F5,89.99999 °,179.99998 °,738,272.4,291.9,0.14,293.8,190,70.7,-2,-2,6.88,27.45,-0.05,-0.14,163.2,14.4,168.1,8.83,-172.6,0.743,0.524,1.166
5/29/2020,10:49:16 AM,F5,89.99999 °,179.99998 °,738,272.4,292,0.14,293.8,190,70.7,-2,-2,6.88,27.45,-0.04,-0.14,163.2,14.4,168.1,8.83,-172.6,0.752,0.53,1.173
5/29/2020,10:49:16 AM,F5,89.99999 °,179.99998 °,738,272.4,292,0.14,293.8,190,70.7,-2,-2,7.65,30.51,-0.03,-0.13,163.2,14.41,168.1,8.83,-172.6,0.76,0.536,1.178
5/29/2020,10:49:17 AM,F5,89.99999 °,179.99998 °,737.9,272.4,292,0.14,293.9,190,70.7,-2,-2,9.01,35.86,-0.02,-0.12,163.3,14.41,168.1,8.83,-172.6,0.769,0.542,1.184
5/29/2020,10:49:17 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.7,-2,-2,9.52,37.86,0.01,-0.1,163.3,14.41,168.2,8.83,-172.6,0.786,0.554,1.193
5/29/2020,10:49:17 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.7,-2,-2,10.13,40.29,0.02,-0.1,163.3,14.41,168.2,8.83,-172.6,0.795,0.56,1.196
5/29/2020,10:49:17 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,8.89,35.41,0.04,-0.09,163.3,14.42,168.2,8.83,-172.6,0.804,0.566,1.199
5/29/2020,10:49:18 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,9.94,39.52,0.05,-0.08,163.4,14.42,168.3,8.83,-172.7,0.821,0.579,1.212
5/29/2020,10:49:18 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,7.92,31.56,0.07,-0.07,163.4,14.43,168.3,8.83,-172.7,0.83,0.585,1.221
5/29/2020,10:49:18 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,7.44,29.65,0.07,-0.06,163.5,14.43,168.3,8.83,-172.7,0.839,0.591,1.225
5/29/2020,10:49:18 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,8.7,34.64,0.08,-0.06,163.5,14.43,168.4,8.83,-172.8,0.848,0.597,1.228
5/29/2020,10:49:19 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,8.76,34.87,0.1,-0.05,163.6,14.44,168.5,8.83,-172.8,0.866,0.61,1.238
5/29/2020,10:49:19 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292,0.14,293.9,190,70.6,-2,-2,7.15,28.51,0.12,-0.03,163.7,14.45,168.6,8.83,-172.9,0.875,0.616,1.24
5/29/2020,10:49:19 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.1,0.14,294,190,70.6,-2,-2,6.53,26.07,0.13,-0.03,163.7,14.46,168.6,8.83,-172.9,0.884,0.623,1.246
5/29/2020,10:49:19 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.1,0.14,294,190,70.6,-2,-2,6.67,26.63,0.14,-0.02,163.8,14.47,168.7,8.83,-173,0.902,0.635,1.254
5/29/2020,10:49:20 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.1,0.14,294,190,70.6,-2,-2,6.52,26.05,0.15,-0.02,163.9,14.48,168.8,8.84,-173.1,0.911,0.642,1.257
5/29/2020,10:49:20 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.1,0.14,294,190,70.6,-2,-2,4.69,18.82,0.16,-0.01,169.5,14.96,174.5,8.84,-173.1,0.92,0.648,1.265
5/29/2020,10:49:20 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.2,0.14,294.1,190,70.6,-2,-2,8.16,32.49,0.17,0,170.4,15.05,175.5,8.84,-173.2,0.939,0.661,1.276
5/29/2020,10:49:20 AM,F5,89.99999 °,179.99998 °,737.9,272.3,292.2,0.14,294.1,190,70.6,-2,-2,8.16,32.49,0.17,0,172,15.19,177.2,8.84,-173.3,0.948,0.668,1.282
5/29/2020,10:49:21 AM,F5,89.99999 °,179.99998 °,738,272.3,292.2,0.14,294.2,190,70.6,-2,-2,8.16,32.49,0.18,0,173.5,15.32,178.6,8.84,-173.4,0.957,0.674,1.283
5/29/2020,10:49:21 AM,F5,89.99999 °,179.99998 °,738,272.3,292.3,0.14,294.2,190,70.5,-2,-2,8.16,32.49,0.2,0.02,175.5,15.5,180.7,8.84,-173.4,0.976,0.687,1.298
5/29/2020,10:49:21 AM,F5,89.99999 °,179.99998 °,738,272.3,292.4,0.14,294.3,190,70.5,-2,-2,8.08,32.2,0.21,0.02,177.9,15.72,183.2,8.84,-173.5,0.985,0.694,1.305
5/29/2020,10:49:21 AM,F5,89.99999 °,179.99998 °,738,272.3,292.4,0.14,294.4,190,70.5,-2,-2,3.04,12.28,0.21,0.02,180.2,15.93,185.6,8.85,-173.6,0.995,0.701,1.309
5/29/2020,10:49:22 AM,F5,89.99999 °,179.99998 °,738,272.4,292.5,0.14,294.4,190,70.5,-2,-2,4.96,19.86,0.21,0.03,181.3,16.02,186.7,8.85,-173.7,1.004,0.708,1.317
5/29/2020,10:49:22 AM,F5,89.99999 °,179.99998 °,738,272.4,292.6,0.14,294.5,190,70.5,-2,-2,4.04,16.26,0.23,0.04,183.7,16.23,189.2,8.85,-173.8,1.024,0.721,1.328
5/29/2020,10:49:22 AM,F5,89.99999 °,179.99998 °,738,272.4,292.6,0.14,294.6,190,70.5,-2,-2,6.28,25.09,0.23,0.04,186.1,16.45,191.7,8.85,-173.9,1.033,0.728,1.331
5/29/2020,10:49:22 AM,F5,89.99999 °,179.99998 °,738,272.4,292.7,0.14,294.7,190,70.5,-2,-2,4.83,19.34,0.23,0.04,188.7,16.69,194.4,8.85,-174,1.043,0.735,1.334
5/29/2020,10:49:23 AM,F5,89.99999 °,179.99998 °,738,272.5,292.8,0.14,294.8,190,70.4,-2,-2,6.03,24.1,0.23,0.04,190.9,16.88,196.5,8.85,-174,1.062,0.748,1.338
5/29/2020,10:49:23 AM,F5,89.99999 °,179.99998 °,738,272.5,292.9,0.14,294.9,190,70.4,-2,-2,7.66,30.52,0.24,0.04,193.3,17.09,199,8.85,-174.1,1.071,0.755,1.344
5/29/2020,10:49:23 AM,F5,89.99999 °,179.99998 °,738,272.6,293,0.14,295,190,70.4,-2,-2,5.1,20.41,0.25,0.05,193.3,17.1,199,8.86,-174.3,1.081,0.761,1.345
5/29/2020,10:49:23 AM,F5,89.99999 °,179.99998 °,738,272.7,293.1,0.14,295.1,191,70.4,-2,-2,5.09,20.4,0.25,0.05,194.1,17.17,199.9,8.86,-174.4,1.1,0.775,1.359
5/29/2020,10:49:24 AM,F5,89.99999 °,179.99998 °,738,272.7,293.3,0.14,295.2,191,70.4,-2,-2,3.67,14.77,0.25,0.05,194.7,17.23,200.5,8.86,-174.4,1.109,0.781,1.369
5/29/2020,10:49:24 AM,F5,89.99999 °,179.99998 °,738,272.8,293.4,0.14,295.4,191,70.4,-2,-2,4.09,16.43,0.26,0.06,196,17.35,201.8,8.86,-174.5,1.118,0.788,1.372
5/29/2020,10:49:24 AM,F5,89.99999 °,179.99998 °,738,272.8,293.5,0.14,295.4,191,70.4,-2,-2,4.16,16.71,0.27,0.06,197.4,17.47,203.2,8.86,-174.7,1.128,0.794,1.374
5/29/2020,10:49:24 AM,F5,89.99999 °,179.99998 °,738,272.9,293.6,0.14,295.6,191,70.3,-2,-2,4.73,18.97,0.28,0.07,205.9,18.23,212.1,8.87,-174.8,1.146,0.807,1.382
5/29/2020,10:49:25 AM,F5,89.99999 °,179.99998 °,738,273,293.7,0.14,295.7,191,70.3,-2,-2,4.73,18.97,0.28,0.07,207.5,18.38,213.7,8.87,-174.8,1.155,0.814,1.383
5/29/2020,10:49:25 AM,F5,89.99999 °,179.99998 °,738,273.1,293.9,0.14,295.9,191,70.3,-2,-2,3.15,12.73,0.29,0.08,210,18.6,216.2,8.87,-174.9,1.164,0.82,1.389
5/29/2020,10:49:25 AM,F5,89.99999 °,179.99998 °,738,273.1,294,0.14,296,191,70.3,-2,-2,4.52,18.15,0.3,0.08,211.1,18.7,217.4,8.87,-175.1,1.182,0.833,1.404
5/29/2020,10:49:25 AM,F5,89.99999 °,179.99998 °,738,273.2,294.2,0.14,296.2,191,70.3,-2,-2,3.15,12.74,0.31,0.09,212.5,18.82,218.8,8.87,-175.1,1.191,0.839,1.412
5/29/2020,10:49:26 AM,F5,89.99999 °,179.99998 °,738,273.3,294.3,0.14,296.4,191,70.3,-2,-1.9,3.2,12.93,0.31,0.09,212.7,18.84,219,8.87,-175.2,1.2,0.845,1.419
5/29/2020,10:49:26 AM,F5,89.99999 °,179.99998 °,738,273.4,294.5,0.14,296.5,191,70.3,-2,-1.9,3.87,15.57,0.32,0.09,213.3,18.9,219.7,8.87,-175.3,1.218,0.858,1.435
5/29/2020,10:49:26 AM,F5,89.99999 °,179.99998 °,738,273.5,294.7,0.14,296.7,192,70.2,-1.9,-1.9,3.06,12.36,0.32,0.1,215,19.06,221.4,8.88,-175.4,1.227,0.864,1.442
5/29/2020,10:49:26 AM,F5,89.99999 °,179.99998 °,738,273.6,294.8,0.14,296.8,192,70.2,-1.9,-1.9,4.2,16.86,0.33,0.1,217,19.23,223.4,8.88,-175.5,1.236,0.871,1.448
5/29/2020,10:49:27 AM,F5,89.99999 °,179.99998 °,737.9,273.7,295,0.14,297.1,192,70.2,-1.9,-1.9,2.77,11.22,0.33,0.1,218,19.33,224.5,8.88,-175.5,1.254,0.883,1.461
5/29/2020,10:49:27 AM,F5,89.99999 °,179.99998 °,737.9,273.8,295.2,0.14,297.3,192,70.2,-1.9,-1.9,2.83,11.46,0.33,0.1,219.6,19.47,226.1,8.88,-175.6,1.263,0.89,1.469
5/29/2020,10:49:27 AM,F5,89.99999 °,179.99998 °,737.9,273.9,295.4,0.14,297.5,192,70.1,-1.9,-1.9,2,8.19,0.34,0.11,220.3,19.54,226.9,8.88,-175.7,1.272,0.896,1.475
5/29/2020,10:49:27 AM,F5,89.99999 °,179.99998 °,737.9,274.1,295.7,0.14,297.7,192,70.1,-1.9,-1.9,4.08,16.41,0.35,0.12,220.3,19.55,226.9,8.88,-175.7,1.281,0.902,1.484
5/29/2020,10:49:28 AM,F5,89.99999 °,179.99998 °,737.9,274.2,295.9,0.14,298,192,70.1,-1.9,-1.9,3.14,12.69,0.35,0.12,220.6,19.58,227.2,8.88,-175.8,1.299,0.915,1.506
5/29/2020,10:49:28 AM,F5,89.99999 °,179.99998 °,737.9,274.4,296.2,0.14,298.3,193,70.1,-1.9,-1.9,2.87,11.62,0.36,0.12,221.2,19.64,227.8,8.89,-175.8,1.308,0.921,1.511
5/29/2020,10:49:28 AM,F5,89.99999 °,179.99998 °,737.9,274.5,296.5,0.14,298.5,193,70,-1.9,-1.9,2.87,11.62,0.37,0.13,221.9,19.7,228.5,8.89,-175.9,1.317,0.928,1.518
5/29/2020,10:49:28 AM,F5,89.99999 °,179.99998 °,737.9,274.6,296.6,0.14,298.7,193,70,-1.9,-1.9,2.87,11.62,0.37,0.13,222.5,19.77,229.2,8.89,-175.9,1.335,0.94,1.531
5/29/2020,10:49:29 AM,F5,89.99999 °,179.99998 °,737.9,274.8,296.9,0.14,299,193,70,-1.9,-1.9,2.87,11.62,0.38,0.13,223.1,19.83,229.8,8.89,-175.9,1.344,0.947,1.532
5/29/2020,10:49:29 AM,F5,89.99999 °,179.99998 °,737.9,274.9,297.2,0.14,299.3,193,69.9,-1.9,-1.9,2.87,11.62,0.39,0.14,223.6,19.87,230.3,8.89,-175.9,1.352,0.953,1.529
5/29/2020,10:49:29 AM,F5,89.99999 °,179.99998 °,737.9,275.1,297.5,0.14,299.6,193,69.9,-1.9,-1.9,3.56,14.34,0.4,0.15,224.1,19.92,230.8,8.89,-175.9,1.37,0.965,1.528
5/29/2020,10:49:29 AM,F5,89.99999 °,179.99998 °,737.9,275.3,297.7,0.14,299.9,194,69.9,-1.9,-1.9,5.3,21.22,0.4,0.14,224.3,19.95,231,8.89,-175.9,1.378,0.971,1.526
5/29/2020,10:49:30 AM,F5,89.99999 °,179.99998 °,738,275.5,298,0.14,300.2,194,69.9,-1.9,-1.9,3.12,12.62,0.4,0.15,224.7,19.99,231.4,8.89,-175.9,1.387,0.977,1.526
5/29/2020,10:49:30 AM,F5,89.99999 °,179.99998 °,738,275.7,298.4,0.14,300.5,194,69.8,-1.9,-1.9,2.93,11.87,0.4,0.15,225.1,20.03,231.8,8.89,-175.9,1.404,0.989,1.54
5/29/2020,10:49:30 AM,F5,89.99999 °,179.99998 °,738,276,298.8,0.14,301,194,69.8,-1.9,-1.9,2.62,10.62,0.41,0.16,225.4,20.07,232.1,8.89,-175.9,1.413,0.995,1.549
5/29/2020,10:49:30 AM,F5,89.99999 °,179.99998 °,738,276.2,299,0.14,301.2,194,69.8,-1.9,-1.9,4.91,19.68,0.42,0.16,225.7,20.1,232.4,8.89,-175.8,1.421,1.001,1.557
5/29/2020,10:49:31 AM,F5,89.99999 °,179.99998 °,737.9,276.5,299.6,0.14,301.8,195,69.7,-1.9,-1.9,3.13,12.66,0.42,0.16,225.9,20.12,232.7,8.89,-175.8,1.43,1.007,1.566
5/29/2020,10:49:31 AM,F5,89.99999 °,179.99998 °,737.9,277,300.2,0.14,302.4,195,69.7,-1.9,-1.9,7.14,28.48,0.43,0.17,226.1,20.15,232.9,8.73,-166.6,1.448,1.02,1.587
5/29/2020,10:49:31 AM,F5,89.99999 °,179.99998 °,737.9,277.4,300.8,0.14,303,196,69.7,-1.9,-1.9,4.45,17.86,0.45,0.18,226.2,20.17,233,8.72,-166.1,1.456,1.026,1.594
5/29/2020,10:49:31 AM,F5,89.99999 °,179.99998 °,737.9,277.9,301.4,0.14,303.7,196,69.6,-1.9,-1.9,3.88,15.6,0.45,0.18,226.3,20.18,233,8.71,-165.5,1.465,1.032,1.603
5/29/2020,10:49:32 AM,F5,89.99999 °,179.99998 °,737.9,278.4,302.1,0.14,304.4,196,69.6,-1.9,-1.9,4.19,16.82,0.46,0.18,226.3,20.19,233.1,8.69,-164.7,1.483,1.045,1.622
5/29/2020,10:49:32 AM,F5,89.99999 °,179.99998 °,737.9,278.9,302.8,0.14,305.1,197,69.5,-1.9,-1.9,2.87,11.61,0.47,0.19,226.4,20.21,233.2,8.66,-162.9,1.492,1.051,1.63
5/29/2020,10:49:32 AM,F5,89.99999 °,179.99998 °,737.9,279.4,303.5,0.14,305.8,197,69.5,-1.9,-1.9,3.4,13.71,0.49,0.2,226.5,20.22,233.3,8.65,-162,1.501,1.057,1.636
5/29/2020,10:49:32 AM,F5,89.99999 °,179.99998 °,737.9,279.7,303.9,0.14,306.2,198,69.5,-1.9,-1.9,3.4,13.71,0.49,0.21,226.6,20.24,233.3,8.63,-161.1,1.519,1.07,1.647
5/29/2020,10:49:33 AM,F5,89.99999 °,179.99998 °,737.9,280.2,304.6,0.15,306.9,198,69.4,-1.8,-1.8,3.4,13.71,0.5,0.21,226.6,20.25,233.4,8.61,-160,1.528,1.076,1.653
5/29/2020,10:49:33 AM,F5,89.99999 °,179.99998 °,737.9,280.7,305.3,0.15,307.7,198,69.4,-1.8,-1.8,3.4,13.71,0.5,0.21,226.7,20.27,233.5,8.59,-158.5,1.537,1.083,1.655
5/29/2020,10:49:33 AM,F5,89.99999 °,179.99998 °,737.9,281.2,306,0.15,308.4,199,69.3,-1.8,-1.8,3.4,13.71,0.51,0.22,226.8,20.29,233.6,8.58,-158,1.555,1.095,1.665
5/29/2020,10:49:33 AM,F5,89.99999 °,179.99998 °,737.9,281.7,306.7,0.15,309.1,199,69.3,-1.8,-1.8,3.4,13.71,0.52,0.22,226.8,20.3,233.6,8.57,-157.4,1.563,1.101,1.674
5/29/2020,10:49:34 AM,F5,89.99999 °,179.99998 °,738,282.2,307.5,0.15,309.8,200,69.3,-1.8,-1.8,4.06,16.33,0.52,0.22,226.9,20.31,233.7,8.55,-156.5,1.572,1.107,1.679
5/29/2020,10:49:34 AM,F5,89.99999 °,179.99998 °,738,282.8,308.2,0.15,310.6,200,69.2,-1.8,-1.8,2.77,11.23,0.52,0.22,226.9,20.32,233.7,8.53,-154.9,1.581,1.114,1.684
5/29/2020,10:49:34 AM,F5,89.99999 °,179.99998 °,738,283.3,308.9,0.15,311.3,201,69.2,-1.8,-1.8,7.56,30.13,0.52,0.23,227,20.34,233.7,8.53,-154.9,1.599,1.126,1.693
5/29/2020,10:49:34 AM,F5,89.99999 °,179.99998 °,738,283.6,309.3,0.15,311.7,201,69.1,-1.8,-1.8,7.71,30.75,0.53,0.23,227,20.35,233.8,8.53,-154.9,1.608,1.132,1.694
5/29/2020,10:49:35 AM,F5,89.99999 °,179.99998 °,737.9,284.1,310,0.15,312.5,202,69.1,-1.8,-1.8,4.42,17.72,0.53,0.23,227.1,20.36,233.9,8.51,-154.2,1.616,1.139,1.699
5/29/2020,10:49:35 AM,F5,89.99999 °,179.99998 °,737.9,284.6,310.7,0.15,313.2,202,69,-1.8,-1.8,3.28,13.24,0.52,0.23,227.1,20.38,233.9,8.51,-153.7,1.634,1.151,1.707
5/29/2020,10:49:35 AM,F5,89.99999 °,179.99998 °,737.9,285.1,311.4,0.15,313.9,202,69,-1.8,-1.8,2.81,11.39,0.51,0.22,227.1,20.39,233.9,8.5,-153.1,1.643,1.157,1.709
5/29/2020,10:49:35 AM,F5,89.99999 °,179.99998 °,737.9,285.6,312.1,0.15,314.6,203,69,-1.8,-1.8,2.07,8.47,0.5,0.21,227.1,20.4,233.9,8.49,-152.6,1.651,1.163,1.711
5/29/2020,10:49:36 AM,F5,89.99999 °,179.99998 °,737.9,286,312.8,0.15,315.3,203,68.9,-1.8,-1.8,4.45,17.86,0.5,0.21,227.1,20.41,233.9,8.47,-151.7,1.668,1.175,1.709
5/29/2020,10:49:36 AM,F5,89.99999 °,179.99998 °,737.9,286.5,313.4,0.15,315.9,204,68.9,-1.8,-1.8,4.7,18.84,0.49,0.21,227.1,20.42,233.9,8.46,-151.2,1.677,1.181,1.705
5/29/2020,10:52:06 AM,F6,89.99999 °,179.99998 °,738.1,272.1,290.5,0.14,292.3,189,71,-2,-2,0.37,1.76,-0.27,-0.29,162.2,14.25,167,8.83,-172.6,0,0,0
5/29/2020,10:52:06 AM,F6,89.99999 °,179.99998 °,738.1,272.1,290.5,0.14,292.3,189,71,-2,-2,0.37,1.74,-0.28,-0.29,162.3,14.27,167.2,8.82,-172.5,0,0,0
5/29/2020,10:52:06 AM,F6,89.99999 °,179.99998 °,737.9,272.1,290.5,0.14,292.3,189,71,-2,-2,0.37,1.73,-0.27,-0.29,162.4,14.28,167.3,8.82,-172.5,0,0,0
5/29/2020,10:52:06 AM,F6,89.99999 °,179.99998 °,737.9,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.77,-0.28,-0.29,162.5,14.29,167.4,8.82,-172.5,0,0,0
5/29/2020,10:52:07 AM,F6,89.99999 °,179.99998 °,737.9,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.77,-0.28,-0.29,162.6,14.29,167.5,8.82,-172.5,0,0,0.002
5/29/2020,10:52:07 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.78,-0.28,-0.29,162.7,14.3,167.5,8.82,-172.5,0,0,0.001
5/29/2020,10:52:07 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.78,-0.28,-0.29,162.7,14.3,167.5,8.82,-172.5,0,0,0.001
5/29/2020,10:52:07 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.79,-0.28,-0.29,162.8,14.31,167.7,8.82,-172.5,0,0,0.002
5/29/2020,10:52:08 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.37,1.76,-0.28,-0.29,162.9,14.32,167.8,8.82,-172.5,0,0,0.001
5/29/2020,10:52:08 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.77,-0.27,-0.29,163,14.33,167.8,8.82,-172.5,0,0,0.001
5/29/2020,10:52:08 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.78,-0.28,-0.29,163.1,14.34,167.9,8.82,-172.5,0,0,0.001
5/29/2020,10:52:08 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.39,1.81,-0.27,-0.29,163.1,14.34,168,8.82,-172.5,0,0,-0.001
5/29/2020,10:52:09 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.8,-0.28,-0.29,163.2,14.35,168.1,8.82,-172.5,0,0,0
5/29/2020,10:52:09 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.78,-0.28,-0.29,163.3,14.36,168.2,8.82,-172.5,0,0,0.001
5/29/2020,10:52:09 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.77,-0.27,-0.29,163.3,14.36,168.2,8.82,-172.5,0,0,0.001
5/29/2020,10:52:09 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.79,-0.28,-0.29,163.4,14.37,168.3,8.82,-172.5,0,0,0.001
5/29/2020,10:52:10 AM,F6,89.99999 °,179.99998 °,738,272.1,290.5,0.14,292.3,189,71,-2,-2,0.38,1.79,-0.27,-0.29,163.5,14.37,168.3,8.82,-172.5,0,0,0.001
5/29/2020,10:52:10 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.38,1.78,-0.27,-0.29,163.5,14.38,168.4,8.82,-172.5,0,0,0.002
5/29/2020,10:52:10 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.38,1.79,-0.27,-0.29,163.6,14.39,168.5,8.82,-172.5,0,0,0
5/29/2020,10:52:10 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.38,1.8,-0.27,-0.29,163.7,14.39,168.6,8.82,-172.5,0,0,0
5/29/2020,10:52:11 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.38,1.79,-0.27,-0.29,163.8,14.4,168.7,8.82,-172.5,0,0,0.001
5/29/2020,10:52:11 AM,F6,89.99999 °,179.99998 °,738,272,290.5,0.14,292.3,189,71,-2,-2,0.39,1.82,-0.27,-0.29,163.8,14.4,168.7,8.82,-172.5,0,0,-0.001
5/29/2020,10:52:11 AM,F6,89.99999 °,179.99998 °,738,272,290.5,0.14,292.3,189,71,-2,-2,0.4,1.85,-0.27,-0.29,163.9,14.41,168.8,8.82,-172.5,0,0,0
5/29/2020,10:52:11 AM,F6,89.99999 °,179.99998 °,738,272,290.5,0.14,292.3,189,71,-2,-2,0.39,1.82,-0.27,-0.29,163.9,14.41,168.8,8.82,-172.5,0,0,0.001
5/29/2020,10:52:12 AM,F6,89.99999 °,179.99998 °,738,272,290.5,0.14,292.3,189,71,-2,-2,0.39,1.82,-0.27,-0.29,164,14.42,168.9,8.82,-172.5,0,0,0
5/29/2020,10:52:12 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.39,1.83,-0.27,-0.29,164.1,14.43,169,8.82,-172.5,0,0,0.001
5/29/2020,10:52:12 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.4,1.85,-0.27,-0.29,164.1,14.43,169.1,8.82,-172.5,0,0,0.004
5/29/2020,10:52:12 AM,F6,89.99999 °,179.99998 °,737.9,272,290.5,0.14,292.3,189,71,-2,-2,0.4,1.88,-0.27,-0.29,164.2,14.44,169.1,8.82,-172.5,0.001,0,0.009
