"doy","pond","site_id","vertical_m","odo_mgL","odo_sat","temp_c","barometer","sp_cond","tds","chla_RFU","chla_ugL","pc_RFU","pc_ugL"
234,"F","F1",0.497,6.76,79.7,23.5555555555556,732.8,383.6,249,0.97,4.11,-0.14,-0.2
234,"F","F1",0.51,6.75,79.6,23.5555555555556,732.8,383.7,249,0.99,4.18,-0.14,-0.2
234,"F","F1",0.537,6.75,79.5,23.5,732.8,383.8,249,1,4.24,-0.16,-0.21
234,"F","F1",0.55,6.74,79.5,23.5,732.8,383.8,249,1.01,4.29,-0.16,-0.22
234,"F","F1",0.563,6.74,79.5,23.5,732.8,383.8,249,1.03,4.34,-0.17,-0.22
234,"F","F1",0.563,6.74,79.5,23.5,732.8,383.8,249,1.03,4.34,-0.17,-0.22
234,"F","F1",0.597,6.74,79.4,23.5,732.7,383.9,250,1.04,4.39,-0.17,-0.22
234,"F","F1",0.605,6.73,79.3,23.5,732.7,384,250,1.06,4.49,-0.17,-0.22
234,"F","F1",0.614,6.73,79.3,23.4444444444444,732.7,384,250,1.05,4.44,-0.17,-0.22
234,"F","F1",0.63,6.73,79.2,23.4444444444444,732.7,384.1,250,1.04,4.41,-0.18,-0.23
234,"F","F2",0.01,6.74,79.6,23.6666666666667,732.7,384,250,0.78,3.36,0.16,-0.01
234,"F","F2",0.034,6.74,79.6,23.6666666666667,732.7,384,250,0.8,3.43,0.16,-0.01
234,"F","F2",0.034,6.74,79.6,23.6666666666667,732.7,384,250,0.8,3.43,0.16,-0.01
234,"F","F2",0.047,6.74,79.6,23.6666666666667,732.7,384,250,0.81,3.47,0.16,-0.01
234,"F","F2",0.061,6.74,79.6,23.6666666666667,732.7,384,250,0.81,3.5,0.16,-0.01
234,"F","F2",0.087,6.74,79.6,23.6666666666667,732.7,384,250,0.82,3.54,0.16,-0.01
234,"F","F2",0.099,6.74,79.6,23.6666666666667,732.8,384,250,0.84,3.6,0.16,-0.01
234,"F","F2",0.112,6.74,79.6,23.6666666666667,732.8,383.9,250,0.84,3.59,0.16,-0.01
234,"F","F2",0.14,6.74,79.6,23.6666666666667,732.8,383.9,250,0.84,3.59,0.16,-0.01
234,"F","F2",0.153,6.74,79.6,23.6666666666667,732.8,383.9,250,0.84,3.61,0.16,-0.01
234,"F","F2",0.168,6.73,79.6,23.6666666666667,732.7,383.9,250,0.86,3.69,0.16,-0.01
234,"F","F2",0.183,6.73,79.6,23.6666666666667,732.7,383.9,250,0.87,3.7,0.16,-0.01
234,"F","F2",0.208,6.73,79.5,23.6666666666667,732.7,383.8,250,0.87,3.73,0.15,-0.01
234,"F","F2",0.222,6.73,79.5,23.6666666666667,732.7,383.8,249,0.91,3.89,0.16,-0.01
234,"F","F2",0.27,6.73,79.5,23.6666666666667,732.7,383.8,249,0.92,3.92,0.16,-0.01
234,"F","F2",0.27,6.73,79.5,23.6666666666667,732.8,383.8,249,0.92,3.92,0.16,-0.01
234,"F","F2",0.283,6.73,79.5,23.6666666666667,732.8,383.7,249,2.3,9.38,0.16,-0.01
234,"F","F2",0.297,6.73,79.5,23.6666666666667,732.8,383.7,249,2.17,8.84,0.16,-0.01
234,"F","F2",0.322,6.73,79.4,23.6666666666667,732.8,383.7,249,2.04,8.36,0.16,-0.01
234,"F","F2",0.339,6.72,79.4,23.6111111111111,732.8,383.6,249,2.13,8.69,0.16,-0.01
234,"F","F2",0.351,6.72,79.3,23.6111111111111,732.8,383.7,249,1.71,7.06,0.16,-0.01
234,"F","F2",0.376,6.72,79.3,23.6111111111111,732.8,383.7,249,1.71,7.06,0.16,-0.01
234,"F","F2",0.388,6.72,79.3,23.6111111111111,732.8,383.7,249,1.64,6.75,0.16,-0.01
234,"F","F2",0.4,6.71,79.3,23.6111111111111,732.8,383.8,249,1.86,7.64,0.17,0
234,"F","F2",0.416,6.71,79.2,23.5555555555556,732.8,383.9,250,1.95,8,0.17,0
234,"F","F2",0.443,6.71,79.2,23.5555555555556,732.8,384,250,1.82,7.45,0.15,-0.01
234,"F","F2",0.456,6.7,79.1,23.5555555555556,732.8,384.1,250,2.04,8.33,0.13,-0.03
234,"F","F2",0.469,6.7,79.1,23.5555555555556,732.8,384.1,250,2.04,8.33,0.13,-0.03
234,"F","F2",0.499,6.7,79,23.5555555555556,732.8,384.1,250,2.01,8.21,0.12,-0.03
234,"F","F2",0.512,6.7,79,23.5,732.8,384.2,250,2.01,8.21,0.1,-0.05
234,"F","F2",0.527,6.7,79,23.5,732.8,384.3,250,2.01,8.21,0.08,-0.06
234,"F","F2",0.554,6.7,78.9,23.5,732.8,384.4,250,2.01,8.21,0.07,-0.07
234,"F","F2",0.567,6.69,78.9,23.4444444444444,732.8,384.5,250,2,8.17,0.03,-0.09
234,"F","F2",0.58,6.69,78.8,23.4444444444444,732.8,384.5,250,1.99,8.14,0.01,-0.1
234,"F","F2",0.609,6.69,78.8,23.4444444444444,732.8,384.5,250,1.99,8.14,0.01,-0.1
234,"F","F2",0.626,6.69,78.7,23.4444444444444,732.8,384.6,250,1.94,7.93,0,-0.11
234,"F","F2",0.642,6.69,78.7,23.4444444444444,732.8,384.6,250,1.87,7.68,-0.02,-0.13
234,"F","F2",0.657,6.68,78.7,23.3888888888889,732.8,384.7,250,1.82,7.45,-0.04,-0.13
234,"F","F2",0.687,6.68,78.6,23.3888888888889,732.8,384.8,250,1.65,6.81,-0.06,-0.15
234,"F","F2",0.717,6.68,78.5,23.3888888888889,732.8,384.9,250,1.6,6.61,-0.06,-0.15
234,"F","F2",0.717,6.68,78.5,23.3888888888889,732.8,384.9,250,1.6,6.61,-0.06,-0.15
234,"F","F2",0.741,6.68,78.5,23.3333333333333,732.8,384.9,250,1.56,6.43,-0.07,-0.16
234,"F","F2",0.753,6.67,78.4,23.3333333333333,732.8,385,250,1.51,6.25,-0.07,-0.16
234,"F","F2",0.764,6.67,78.4,23.3333333333333,732.8,385,250,1.42,5.91,-0.07,-0.16
234,"F","F2",0.801,6.67,78.3,23.2777777777778,732.8,385,250,1.35,5.6,-0.07,-0.16
234,"F","F2",0.801,6.67,78.3,23.2777777777778,732.8,385.1,250,1.3,5.4,-0.07,-0.16
234,"F","F2",0.814,6.67,78.3,23.2777777777778,732.8,385.1,250,1.3,5.4,-0.07,-0.16
234,"F","F2",0.838,6.66,78.2,23.2777777777778,732.8,385.1,250,1.27,5.29,-0.07,-0.16
234,"F","F2",0.854,6.66,78.2,23.2777777777778,732.8,385.1,250,1.24,5.18,-0.07,-0.15
234,"F","F2",0.867,6.66,78.1,23.2777777777778,732.8,385.2,250,1.21,5.08,-0.07,-0.16
234,"F","F2",0.895,6.66,78.1,23.2222222222222,732.8,385.2,250,1.18,4.92,-0.07,-0.16
234,"F","F2",0.909,6.65,78,23.2222222222222,732.8,385.2,250,1.14,4.8,-0.07,-0.16
234,"F","F2",0.933,6.65,78,23.2222222222222,732.8,385.2,250,1.13,4.73,-0.07,-0.16
234,"F","F2",0.933,6.65,78,23.2222222222222,732.8,385.2,250,1.13,4.73,-0.07,-0.16
234,"F","F2",0.955,6.65,77.9,23.2222222222222,732.8,385.2,250,1.11,4.68,-0.07,-0.16
234,"F","F2",0.965,6.65,77.9,23.2222222222222,732.8,385.2,250,1.08,4.57,-0.07,-0.16
234,"F","F2",0.975,6.65,77.9,23.2222222222222,732.8,385.2,250,1.07,4.51,-0.08,-0.16
234,"F","F2",0.994,6.64,77.8,23.1666666666667,732.8,385.3,250,1.05,4.45,-0.08,-0.16
234,"F","F2",1.009,6.64,77.8,23.1666666666667,732.8,385.3,250,1.03,4.34,-0.08,-0.16
234,"F","F3",0.011,6.66,79.3,24.0555555555556,732.8,384,250,0.66,2.89,0.03,-0.09
234,"F","F3",0.014,6.66,79.2,24.0555555555556,732.8,384,250,0.66,2.87,0.03,-0.09
234,"F","F3",0.02,6.65,79.2,24.0555555555556,732.8,383.9,250,0.65,2.87,0.03,-0.09
234,"F","F3",0.025,6.65,79.2,24.0555555555556,732.8,383.9,250,0.66,2.9,0.03,-0.09
234,"F","F3",0.025,6.65,79.2,24.0555555555556,732.8,383.9,250,0.66,2.9,0.03,-0.09
234,"F","F3",0.031,6.65,79.2,24.0555555555556,732.8,383.8,249,0.67,2.94,0.02,-0.1
234,"F","F3",0.052,6.65,79.1,24.0555555555556,732.8,383.7,249,0.68,2.97,0.01,-0.1
234,"F","F3",0.059,6.64,79.1,24.0555555555556,732.7,383.7,249,0.69,2.99,0.01,-0.1
234,"F","F3",0.065,6.64,79.1,24.0555555555556,732.7,383.6,249,0.7,3.05,0.01,-0.1
234,"F","F3",0.082,6.64,79.1,24.0555555555556,732.7,383.6,249,0.71,3.07,0.01,-0.1
234,"F","F3",0.082,6.64,79.1,24.0555555555556,732.7,383.6,249,0.71,3.07,0.01,-0.1
234,"F","F3",0.091,6.64,79.1,24.0555555555556,732.8,383.6,249,0.71,3.07,0.01,-0.1
234,"F","F3",0.122,6.63,79,24.0555555555556,732.8,383.5,249,0.73,3.18,-0.01,-0.12
234,"F","F3",0.134,6.63,78.9,24.0555555555556,732.8,383.5,249,0.75,3.24,-0.02,-0.12
234,"F","F3",0.145,6.63,78.9,24.0555555555556,732.8,383.5,249,0.76,3.29,-0.02,-0.12
234,"F","F3",0.167,6.62,78.8,24,732.8,383.6,249,0.78,3.35,-0.03,-0.13
234,"F","F3",0.167,6.62,78.8,24,732.8,383.6,249,0.78,3.35,-0.03,-0.13
234,"F","F3",0.177,6.62,78.8,24,732.8,383.7,249,0.79,3.41,-0.03,-0.13
234,"F","F3",0.197,6.61,78.6,23.9444444444444,732.8,383.8,249,0.8,3.45,-0.03,-0.13
234,"F","F3",0.216,6.61,78.6,23.9444444444444,732.8,383.9,250,0.81,3.49,-0.05,-0.14
234,"F","F3",0.226,6.61,78.5,23.8888888888889,732.8,384,250,0.84,3.59,-0.05,-0.14
234,"F","F3",0.235,6.61,78.5,23.8888888888889,732.8,384.1,250,0.84,3.61,-0.05,-0.14
234,"F","F3",0.253,6.61,78.4,23.8888888888889,732.8,384.2,250,0.85,3.66,-0.05,-0.14
234,"F","F3",0.263,6.6,78.4,23.8333333333333,732.7,384.4,250,0.86,3.68,-0.06,-0.15
234,"F","F3",0.263,6.6,78.4,23.8333333333333,732.7,384.4,250,0.86,3.68,-0.06,-0.15
234,"F","F3",0.291,6.6,78.3,23.8333333333333,732.7,384.5,250,0.88,3.76,-0.07,-0.16
234,"F","F3",0.3,6.6,78.2,23.7777777777778,732.7,384.5,250,0.89,3.81,-0.09,-0.17
234,"F","F3",0.308,6.59,78.1,23.7777777777778,732.8,384.6,250,0.9,3.85,-0.12,-0.19
234,"F","F3",0.327,6.59,78.1,23.7777777777778,732.8,384.7,250,0.91,3.89,-0.12,-0.19
234,"F","F3",0.339,6.59,78,23.7222222222222,732.8,384.7,250,0.92,3.93,-0.13,-0.2
234,"F","F3",0.339,6.59,78,23.7222222222222,732.8,384.7,250,0.92,3.93,-0.13,-0.2
234,"F","F3",0.359,6.59,77.9,23.7222222222222,732.8,384.8,250,0.94,4.01,-0.15,-0.21
234,"F","F3",0.359,6.59,77.9,23.7222222222222,732.8,384.8,250,0.94,4.01,-0.15,-0.21
234,"F","F3",0.387,6.58,77.8,23.6666666666667,732.8,384.8,250,0.97,4.1,-0.16,-0.21
234,"F","F3",0.387,6.58,77.8,23.6666666666667,732.8,384.8,250,0.97,4.1,-0.16,-0.21
234,"F","F3",0.419,6.57,77.7,23.6111111111111,732.8,384.9,250,0.98,4.15,-0.17,-0.22
234,"F","F3",0.432,6.57,77.6,23.6111111111111,732.8,384.9,250,0.98,4.16,-0.17,-0.22
234,"F","F3",0.444,6.57,77.6,23.5555555555556,732.8,384.9,250,0.98,4.17,-0.17,-0.22
234,"F","F3",0.466,6.57,77.5,23.5555555555556,732.8,385,250,0.99,4.2,-0.18,-0.23
234,"F","F3",0.479,6.57,77.5,23.5555555555556,732.8,385,250,1,4.23,-0.18,-0.22
234,"F","F3",0.479,6.57,77.5,23.5555555555556,732.8,385,250,1,4.23,-0.18,-0.22
234,"F","F3",0.513,6.56,77.4,23.5,732.8,385,250,1.01,4.28,-0.17,-0.22
234,"F","F3",0.525,6.56,77.3,23.5,732.8,385,250,1.02,4.31,-0.17,-0.22
234,"F","F3",0.535,6.56,77.3,23.5,732.8,385,250,1.03,4.33,-0.17,-0.22
234,"F","F3",0.556,6.56,77.3,23.4444444444444,732.8,385,250,1.04,4.38,-0.16,-0.22
234,"F","F3",0.568,6.56,77.3,23.4444444444444,732.8,385,250,1.06,4.45,-0.17,-0.22
234,"F","F3",0.578,6.56,77.2,23.4444444444444,732.8,385,250,1.06,4.49,-0.17,-0.22
234,"F","F3",0.578,6.56,77.2,23.4444444444444,732.8,385,250,1.06,4.49,-0.17,-0.22
234,"F","F3",0.609,6.56,77.2,23.4444444444444,732.8,385,250,1.08,4.56,-0.17,-0.22
234,"F","F3",0.619,6.56,77.1,23.3888888888889,732.8,385,250,1.1,4.63,-0.17,-0.22
234,"F","F3",0.632,6.56,77.1,23.3888888888889,732.8,385,250,1.11,4.67,-0.17,-0.22
234,"F","F3",0.647,6.56,77.1,23.3888888888889,732.8,385,250,1.12,4.7,-0.17,-0.22
234,"F","F3",0.647,6.56,77.1,23.3888888888889,732.8,385,250,1.12,4.7,-0.17,-0.22
234,"F","F3",0.653,6.55,77,23.3333333333333,732.8,385,250,1.14,4.77,-0.16,-0.22
234,"F","F6",0.012,6.7,79.2,23.6666666666667,732.8,383.4,249,0.57,2.52,0.01,-0.11
234,"F","F6",0.018,6.7,79.2,23.6666666666667,732.8,383.4,249,0.57,2.52,0.01,-0.11
234,"F","F6",0.036,6.7,79.2,23.6666666666667,732.8,383.5,249,0.56,2.49,0.01,-0.11
234,"F","F6",0.051,6.69,79.1,23.6666666666667,732.8,383.6,249,0.55,2.44,0.01,-0.11
234,"F","F6",0.065,6.69,79.1,23.6666666666667,732.8,383.6,249,0.54,2.41,0.01,-0.11
234,"F","F6",0.092,6.69,79.1,23.6666666666667,732.8,383.7,249,0.53,2.39,0,-0.11
234,"F","F6",0.102,6.69,79,23.6666666666667,732.8,383.8,249,0.54,2.41,0,-0.11
234,"F","F6",0.112,6.69,79,23.6666666666667,732.8,383.8,249,0.54,2.41,0,-0.11
234,"F","F6",0.131,6.68,79,23.6111111111111,732.8,383.9,250,0.54,2.42,0,-0.11
234,"F","F6",0.14,6.68,78.9,23.6111111111111,732.8,383.9,250,0.54,2.4,0,-0.11
234,"F","F6",0.147,6.68,78.9,23.6111111111111,732.8,384,250,0.53,2.39,-0.01,-0.12
234,"F","F6",0.155,6.68,78.9,23.6111111111111,732.8,384.1,250,0.54,2.4,-0.01,-0.12
234,"F","F6",0.173,6.68,78.8,23.6111111111111,732.8,384.2,250,0.54,2.43,-0.02,-0.12
234,"F","F6",0.184,6.68,78.8,23.6111111111111,732.8,384.2,250,0.54,2.43,-0.02,-0.12
234,"F","F6",0.191,6.67,78.8,23.6111111111111,732.8,384.2,250,0.54,2.42,-0.02,-0.12
234,"F","F6",0.208,6.67,78.7,23.6111111111111,732.8,384.3,250,0.54,2.43,-0.02,-0.12
234,"F","F6",0.216,6.67,78.7,23.5555555555556,732.8,384.3,250,0.55,2.44,-0.01,-0.12
234,"F","F6",0.226,6.67,78.7,23.5555555555556,732.8,384.4,250,0.55,2.47,-0.01,-0.12
234,"F","F6",0.244,6.67,78.6,23.5555555555556,732.8,384.4,250,0.56,2.5,-0.01,-0.12
234,"F","F6",0.255,6.66,78.6,23.5555555555556,732.8,384.5,250,0.57,2.54,-0.02,-0.12
234,"F","F6",0.265,6.66,78.6,23.5555555555556,732.8,384.5,250,0.57,2.54,-0.02,-0.12
234,"F","F6",0.285,6.66,78.6,23.5555555555556,732.8,384.5,250,0.58,2.56,-0.02,-0.12
234,"F","F6",0.296,6.66,78.6,23.5555555555556,732.7,384.5,250,0.58,2.58,-0.01,-0.12
234,"F","F6",0.306,6.66,78.5,23.5555555555556,732.7,384.5,250,0.59,2.61,-0.01,-0.12
234,"F","F6",0.326,6.65,78.5,23.5555555555556,732.7,384.7,250,0.59,2.63,-0.02,-0.12
234,"F","F6",0.336,6.65,78.5,23.5555555555556,732.7,384.7,250,0.59,2.63,-0.02,-0.12
234,"F","F6",0.342,6.65,78.5,23.5555555555556,732.7,384.7,250,0.6,2.66,-0.02,-0.13
234,"F","F6",0.351,6.65,78.4,23.5555555555556,732.8,384.8,250,0.61,2.69,-0.03,-0.13
234,"F","F6",0.368,6.65,78.4,23.5555555555556,732.8,384.8,250,0.61,2.68,-0.03,-0.13
234,"F","F6",0.377,6.65,78.4,23.5555555555556,732.8,384.9,250,0.62,2.71,-0.03,-0.13
234,"F","F6",0.387,6.64,78.3,23.5555555555556,732.8,384.9,250,0.62,2.71,-0.03,-0.13
234,"F","F6",0.405,6.64,78.3,23.5555555555556,732.8,384.9,250,0.63,2.77,-0.03,-0.13
234,"F","F6",0.411,6.64,78.3,23.5555555555556,732.8,384.9,250,0.64,2.8,-0.03,-0.13
234,"F","F6",0.42,6.64,78.3,23.5555555555556,732.8,384.9,250,0.64,2.82,-0.03,-0.13
234,"F","F6",0.435,6.64,78.2,23.5555555555556,732.7,385,250,0.65,2.84,-0.06,-0.15
234,"F","F6",0.444,6.63,78.2,23.5555555555556,732.7,385,250,0.67,2.92,-0.1,-0.18
234,"F","F6",0.45,6.63,78.2,23.5555555555556,732.7,385,250,0.67,2.92,-0.1,-0.18
234,"F","F6",0.459,6.63,78.1,23.5555555555556,732.7,385,250,0.68,2.95,-0.1,-0.18
234,"F","F6",0.474,6.63,78.1,23.5555555555556,732.8,385,250,0.68,2.98,-0.12,-0.19
234,"F","F6",0.481,6.62,78.1,23.5555555555556,732.8,385.1,250,0.7,3.05,-0.13,-0.2
234,"F","F6",0.488,6.62,78,23.5555555555556,732.8,385.1,250,0.72,3.13,-0.14,-0.2
234,"F","F6",0.503,6.62,78,23.5555555555556,732.8,385.1,250,0.73,3.19,-0.14,-0.2
234,"F","F6",0.51,6.62,78,23.5555555555556,732.8,385.1,250,0.73,3.19,-0.14,-0.2
234,"F","F6",0.517,6.61,77.9,23.5555555555556,732.8,385.1,250,0.75,3.23,-0.14,-0.2
234,"F","F6",0.533,6.61,77.9,23.5555555555556,732.8,385.1,250,0.75,3.24,-0.14,-0.2
234,"F","F6",0.54,6.61,77.9,23.5555555555556,732.8,385.1,250,0.75,3.24,-0.13,-0.2
234,"F","F6",0.547,6.6,77.8,23.5,732.8,385.1,250,0.77,3.31,-0.12,-0.19
234,"F","F6",0.56,6.6,77.8,23.5,732.8,385.1,250,0.77,3.31,-0.12,-0.19
234,"F","F6",0.568,6.6,77.8,23.5,732.8,385.1,250,0.78,3.36,-0.12,-0.19
234,"F","F5",0.017,6.68,79.3,23.8888888888889,732.8,384.1,250,0.44,2.01,-0.05,-0.15
234,"F","F5",0.028,6.68,79.3,23.8888888888889,732.8,384.2,250,0.44,2.02,-0.06,-0.15
234,"F","F5",0.038,6.68,79.3,23.8333333333333,732.8,384.2,250,0.44,2.02,-0.07,-0.15
234,"F","F5",0.063,6.68,79.3,23.8333333333333,732.8,384.3,250,0.44,2.03,-0.07,-0.15
234,"F","F5",0.074,6.68,79.2,23.8333333333333,732.8,384.3,250,0.44,2.01,-0.07,-0.16
234,"F","F5",0.082,6.68,79.2,23.8333333333333,732.7,384.4,250,0.44,2.02,-0.07,-0.16
234,"F","F5",0.093,6.68,79.2,23.8333333333333,732.7,384.5,250,0.44,2.03,-0.07,-0.16
234,"F","F5",0.114,6.68,79.1,23.8333333333333,732.7,384.5,250,0.44,2.03,-0.08,-0.16
234,"F","F5",0.12,6.67,79.1,23.8333333333333,732.7,384.6,250,0.45,2.05,-0.08,-0.16
234,"F","F5",0.129,6.67,79.1,23.7777777777778,732.8,384.7,250,0.45,2.06,-0.09,-0.17
234,"F","F5",0.148,6.67,79,23.7777777777778,732.8,384.8,250,0.46,2.11,-0.08,-0.17
234,"F","F5",0.159,6.67,79,23.7777777777778,732.8,384.8,250,0.46,2.11,-0.08,-0.17
234,"F","F5",0.169,6.67,79,23.7777777777778,732.8,384.9,250,0.47,2.15,-0.08,-0.17
234,"F","F5",0.19,6.67,78.9,23.7777777777778,732.7,385,250,0.47,2.13,-0.09,-0.17
234,"F","F5",0.199,6.66,78.9,23.7222222222222,732.7,385.1,250,0.47,2.12,-0.08,-0.16
234,"F","F5",0.205,6.66,78.8,23.7222222222222,732.7,385.2,250,0.46,2.11,-0.08,-0.16
234,"F","F5",0.227,6.66,78.8,23.7222222222222,732.7,385.4,250,0.47,2.15,-0.08,-0.16
234,"F","F5",0.237,6.66,78.8,23.7222222222222,732.8,385.4,250,0.47,2.15,-0.08,-0.16
234,"F","F5",0.248,6.66,78.7,23.6666666666667,732.8,385.5,251,0.48,2.19,-0.09,-0.17
234,"F","F5",0.267,6.65,78.7,23.6666666666667,732.8,385.5,251,0.49,2.23,-0.09,-0.17
234,"F","F5",0.278,6.65,78.6,23.6666666666667,732.8,385.6,251,0.51,2.28,-0.08,-0.16
234,"F","F5",0.284,6.65,78.6,23.6666666666667,732.8,385.7,251,0.53,2.38,-0.08,-0.16
234,"F","F5",0.292,6.65,78.6,23.6111111111111,732.8,385.8,251,0.55,2.44,-0.08,-0.16
234,"F","F5",0.306,6.65,78.5,23.6111111111111,732.8,385.8,251,0.56,2.49,-0.08,-0.16
234,"F","F5",0.313,6.65,78.5,23.6111111111111,732.8,385.9,251,0.58,2.56,-0.07,-0.16
234,"F","F5",0.321,6.64,78.5,23.6111111111111,732.8,385.9,251,0.61,2.69,-0.07,-0.16
234,"F","F5",0.342,6.64,78.4,23.6111111111111,732.8,386,251,0.63,2.77,-0.07,-0.16
234,"F","F5",0.353,6.64,78.4,23.6111111111111,732.8,386,251,0.65,2.86,-0.08,-0.16
234,"F","F5",0.361,6.64,78.4,23.6111111111111,732.8,386.1,251,0.67,2.94,-0.08,-0.16
234,"F","F5",0.381,6.63,78.3,23.5555555555556,732.7,386.2,251,0.74,3.21,-0.08,-0.16
234,"F","F5",0.39,6.63,78.3,23.5555555555556,732.7,386.2,251,0.74,3.21,-0.08,-0.16
234,"F","F5",0.397,6.63,78.3,23.5555555555556,732.7,386.3,251,0.77,3.31,-0.08,-0.16
234,"F","F5",0.409,6.63,78.2,23.5555555555556,732.7,386.4,251,0.79,3.41,-0.08,-0.16
234,"F","F5",0.433,6.63,78.2,23.5555555555556,732.8,386.4,251,0.84,3.6,-0.08,-0.16
234,"F","F5",0.442,6.63,78.2,23.5555555555556,732.8,386.5,251,0.86,3.69,-0.08,-0.16
234,"F","F5",0.455,6.62,78.1,23.5555555555556,732.8,386.6,251,0.9,3.85,-0.07,-0.16
234,"F","F5",0.477,6.62,78.1,23.5555555555556,732.8,386.6,251,0.9,3.85,-0.07,-0.16
234,"F","F5",0.49,6.62,78,23.5555555555556,732.8,386.6,251,0.95,4.02,-0.08,-0.16
234,"F","F5",0.497,6.62,78,23.5,732.8,386.7,251,0.96,4.09,-0.07,-0.16
234,"F","F5",0.514,6.61,78,23.5,732.8,386.7,251,0.99,4.19,-0.07,-0.16
234,"F","F5",0.523,6.61,77.9,23.5,732.8,386.7,251,1.02,4.29,-0.07,-0.15
234,"F","F5",0.533,6.61,77.9,23.5,732.8,386.8,251,1.07,4.51,-0.09,-0.17
234,"F","F5",0.545,6.61,77.9,23.5,732.8,386.8,251,1.07,4.51,-0.09,-0.17
234,"F","F5",0.567,6.61,77.8,23.5,732.8,386.8,251,1.09,4.58,-0.1,-0.18
234,"F","F5",0.576,6.6,77.8,23.4444444444444,732.8,386.8,251,1.1,4.64,-0.1,-0.18
234,"F","F5",0.588,6.6,77.7,23.4444444444444,732.8,386.9,251,1.14,4.78,-0.11,-0.18
234,"F","F5",0.608,6.6,77.7,23.4444444444444,732.8,386.9,251,1.15,4.82,-0.11,-0.18
234,"F","F5",0.616,6.6,77.7,23.4444444444444,732.8,387,252,1.19,4.97,-0.12,-0.19
234,"F","F5",0.626,6.6,77.6,23.4444444444444,732.8,387,252,1.23,5.15,-0.12,-0.19
234,"F","F5",0.644,6.6,77.6,23.4444444444444,732.8,387,252,1.23,5.15,-0.12,-0.19
234,"F","F5",0.653,6.59,77.6,23.3888888888889,732.8,387.1,252,1.26,5.24,-0.12,-0.19
234,"F","F5",0.66,6.59,77.5,23.3888888888889,732.8,387.1,252,1.27,5.31,-0.12,-0.19
234,"F","F5",0.678,6.59,77.5,23.3888888888889,732.8,387.1,252,1.29,5.36,-0.11,-0.18
234,"F","F5",0.687,6.59,77.4,23.3888888888889,732.7,387.2,252,1.31,5.47,-0.11,-0.18
234,"F","F5",0.693,6.58,77.4,23.3888888888889,732.7,387.2,252,1.34,5.56,-0.11,-0.18
234,"F","F5",0.722,6.58,77.4,23.3888888888889,732.7,387.2,252,1.34,5.56,-0.11,-0.18
234,"F","F5",0.74,6.58,77.3,23.3333333333333,732.7,387.3,252,1.34,5.59,-0.1,-0.18
234,"F","F5",0.76,6.58,77.3,23.3333333333333,732.8,387.3,252,1.36,5.67,-0.1,-0.18
234,"F","F5",0.776,6.58,77.3,23.3333333333333,732.8,387.3,252,1.37,5.68,-0.11,-0.18
234,"F","F5",0.804,6.57,77.2,23.3333333333333,732.8,387.3,252,1.38,5.73,-0.1,-0.18
234,"F","F5",0.819,6.57,77.2,23.3333333333333,732.8,387.3,252,1.4,5.8,-0.09,-0.17
234,"F","F5",0.832,6.57,77.2,23.3333333333333,732.7,387.3,252,1.4,5.8,-0.09,-0.17
234,"F","F5",0.854,6.57,77.1,23.3333333333333,732.7,387.3,252,1.41,5.85,-0.09,-0.17
234,"F","F5",0.867,6.57,77.1,23.3333333333333,732.7,387.3,252,1.41,5.87,-0.09,-0.17
234,"F","F5",0.877,6.56,77,23.3333333333333,732.7,387.2,252,1.41,5.86,-0.08,-0.16
234,"F","F5",0.903,6.56,77,23.2777777777778,732.8,387.2,252,1.41,5.86,-0.08,-0.16
234,"F","F5",0.915,6.56,77,23.2777777777778,732.8,387.2,252,1.41,5.86,-0.08,-0.16
234,"F","F5",0.924,6.55,76.9,23.2777777777778,732.8,387.2,252,1.4,5.8,-0.09,-0.17
234,"F","F5",0.944,6.55,76.9,23.2777777777778,732.8,387.2,252,1.4,5.8,-0.09,-0.17
234,"F","F5",0.953,6.55,76.9,23.2777777777778,732.8,387.2,252,1.4,5.79,-0.08,-0.17
234,"F","F5",0.96,6.55,76.8,23.2777777777778,732.8,387.2,252,1.39,5.77,-0.08,-0.17
234,"F","F5",0.969,6.55,76.8,23.2777777777778,732.8,387.2,252,1.38,5.74,-0.09,-0.17
234,"F","F5",0.989,6.54,76.7,23.2777777777778,732.8,387.2,252,1.37,5.71,-0.09,-0.17
234,"F","F5",1,6.54,76.7,23.2222222222222,732.8,387.2,252,1.33,5.54,-0.09,-0.17
234,"F","F5",1.011,6.54,76.7,23.2222222222222,732.8,387.2,252,1.33,5.54,-0.09,-0.17
234,"F","F5",1.038,6.54,76.6,23.2222222222222,732.8,387.2,252,1.32,5.51,-0.08,-0.17
234,"F","F5",1.049,6.53,76.6,23.2222222222222,732.8,387.2,252,1.31,5.45,-0.08,-0.17
234,"F","F5",1.058,6.53,76.6,23.2222222222222,732.8,387.2,252,1.3,5.4,-0.08,-0.16
234,"F","F5",1.077,6.53,76.5,23.2222222222222,732.8,387.2,252,1.28,5.32,-0.08,-0.16
234,"F","F5",1.086,6.53,76.5,23.2222222222222,732.8,387.2,252,1.26,5.26,-0.08,-0.16
234,"F","F5",1.093,6.52,76.5,23.2222222222222,732.8,387.2,252,1.26,5.26,-0.08,-0.16
234,"F","F5",1.101,6.52,76.4,23.2222222222222,732.8,387.2,252,1.25,5.23,-0.08,-0.16
